feature,tree,knn,gnb,lda
1,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
2,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
3,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
4,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
5,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
6,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
7,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
8,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
9,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
10,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
11,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
12,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
13,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
14,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
15,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
16,19.513626350151664,26.80916286147953,17.759547655181613,19.443194524905966
