feature,tree,knn,gnb,lda
1,96.1222222222222,96.1222222222222,96.77222222222223,96.63703703703703
2,99.60555555555558,99.77962962962961,99.76111111111112,99.62962962962963
3,99.84074074074074,100.0,100.0,100.0
4,99.86296296296297,100.0,100.0,100.0
5,99.8277777777778,100.0,100.0,100.0
6,99.83703703703705,100.0,100.0,100.0
7,99.87037037037037,100.0,100.0,100.0
8,99.83333333333336,100.0,100.0,100.0
9,99.82222222222225,100.0,99.99074074074075,100.0
10,99.82777777777777,100.0,99.98888888888888,100.0
11,99.8277777777778,100.0,99.9814814814815,100.0
12,99.84814814814816,100.0,99.97037037037039,100.0
13,99.8425925925926,100.0,99.96111111111114,100.0
14,99.83333333333334,100.0,99.95555555555558,100.0
15,99.82962962962965,100.0,99.94814814814818,100.0
16,99.81851851851854,100.0,99.93703703703706,100.0
17,99.82962962962962,100.0,99.92222222222225,100.0
18,99.85185185185186,100.0,99.91481481481483,100.0
19,99.84444444444445,100.0,99.89629629629631,100.0
20,99.8037037037037,100.0,99.89259259259262,100.0
21,99.81851851851854,100.0,99.88703703703706,100.0
22,99.77592592592595,100.0,99.8777777777778,100.0
23,99.8462962962963,100.0,99.86666666666667,100.0
24,99.82777777777777,100.0,99.86111111111113,100.0
25,99.81851851851854,100.0,99.84629629629632,100.0
26,99.8351851851852,100.0,99.8351851851852,100.0
27,99.85555555555557,100.0,99.82592592592594,100.0
28,99.83148148148152,100.0,99.82777777777777,100.0
29,99.84259259259261,100.0,99.82777777777777,100.0
30,99.84074074074073,100.0,99.82407407407409,99.96481481481482
31,99.84259259259261,100.0,99.82037037037038,99.89074074074075
32,99.84629629629632,100.0,99.81851851851852,99.32962962962964
33,99.84444444444445,100.0,99.81666666666668,98.60370370370373
34,99.84074074074074,100.0,99.81666666666668,97.61111111111111
