feature,tree,knn,gnb,lda
1,81.43079999999996,75.998,82.70879999999995,85.30720000000005
2,81.43079999999996,75.998,82.70879999999995,85.30720000000005
3,81.43079999999996,75.998,82.70879999999995,85.30720000000005
4,81.43079999999996,75.998,82.70879999999995,85.30720000000005
5,81.43079999999996,75.998,82.70879999999995,85.30720000000005
6,81.43079999999996,75.998,82.70879999999995,85.30720000000005
7,81.43079999999996,75.998,82.70879999999995,85.30720000000005
8,81.43079999999996,75.998,82.70879999999995,85.30720000000005
9,81.43079999999996,75.998,82.70879999999995,85.30720000000005
10,81.43079999999996,75.998,82.70879999999995,85.30720000000005
11,81.43079999999996,75.998,82.70879999999995,85.30720000000005
12,81.43079999999996,75.998,82.70879999999995,85.30720000000005
13,81.43079999999996,75.998,82.70879999999995,85.30720000000005
14,81.43079999999996,75.998,82.70879999999995,85.30720000000005
15,81.43079999999996,75.998,82.70879999999995,85.30720000000005
16,81.43079999999996,75.998,82.70879999999995,85.30720000000005
17,81.43079999999996,75.998,82.70879999999995,85.30720000000005
18,81.43079999999996,75.998,82.70879999999995,85.30720000000005
19,81.43079999999996,75.998,82.70879999999995,85.30720000000005
20,81.43079999999996,75.998,82.70879999999995,85.30720000000005
21,81.43079999999996,75.998,82.70879999999995,85.30720000000005
22,81.43079999999996,75.998,82.70879999999995,85.30720000000005
23,81.43079999999996,75.998,82.70879999999995,85.30720000000005
24,81.43079999999996,75.998,82.70879999999995,85.30720000000005
25,81.43079999999996,75.998,82.70879999999995,85.30720000000005
26,81.43079999999996,75.998,82.70879999999995,85.30720000000005
27,81.43079999999996,75.998,82.70879999999995,85.30720000000005
28,81.43079999999996,75.998,82.70879999999995,85.30720000000005
29,81.43079999999996,75.998,82.70879999999995,85.30720000000005
30,81.43079999999996,75.998,82.70879999999995,85.30720000000005
31,81.43079999999996,75.998,82.70879999999995,85.30720000000005
32,81.43079999999996,75.998,82.70879999999995,85.30720000000005
33,81.43079999999996,75.998,82.70879999999995,85.30720000000005
34,81.43079999999996,75.998,82.70879999999995,85.30720000000005
35,81.43079999999996,75.998,82.70879999999995,85.30720000000005
36,81.43079999999996,75.998,82.70879999999995,85.30720000000005
37,81.43079999999996,75.998,82.70879999999995,85.30720000000005
38,81.43079999999996,75.998,82.70879999999995,85.30720000000005
39,81.43079999999996,75.998,82.70879999999995,85.30720000000005
40,81.43079999999996,75.998,82.70879999999995,85.30720000000005
