feature,tree,knn,gnb,lda
1,52.113200000000006,52.113200000000006,58.70919999999999,58.46799999999998
2,82.41840000000002,82.73,83.2112,86.35559999999998
3,82.22400000000002,82.31640000000004,83.1828,86.31039999999999
4,82.10559999999998,82.14720000000001,83.12799999999999,86.22320000000002
5,82.04399999999994,81.7888,83.08000000000001,86.15280000000003
6,81.99920000000002,81.66920000000003,83.0692,86.09280000000003
7,81.97399999999999,81.36840000000002,83.04960000000001,86.01839999999999
8,81.93800000000002,80.936,83.02280000000002,86.00279999999997
9,81.96279999999999,80.63520000000003,83.01800000000003,85.95039999999997
10,81.9252,80.4596,82.99080000000002,85.91119999999997
11,81.916,80.24479999999998,82.97800000000001,85.87759999999999
12,81.84360000000002,79.96359999999999,82.98200000000003,85.84760000000001
13,81.84519999999999,79.79280000000003,82.95640000000003,85.84360000000002
14,81.77480000000003,79.58559999999999,82.95479999999998,85.80120000000001
15,81.7572,79.42680000000001,82.92800000000005,85.75960000000005
16,81.76160000000002,79.134,82.91600000000004,85.76640000000002
17,81.67399999999999,79.02319999999999,82.90400000000004,85.7248
18,81.62960000000002,78.874,82.91520000000003,85.69600000000004
19,81.73119999999999,78.7036,82.90560000000004,85.6916
20,81.67920000000001,78.5668,82.90560000000004,85.65920000000001
21,81.62280000000001,78.39439999999999,82.88040000000002,85.6848
22,81.58279999999999,78.1692,82.89880000000001,85.65320000000003
23,81.59559999999999,78.03280000000002,82.87200000000001,85.62599999999999
24,81.66080000000004,77.89880000000002,82.85480000000003,85.58880000000003
25,81.65920000000001,77.71520000000002,82.8516,85.58040000000001
26,81.59159999999999,77.63959999999999,82.83639999999997,85.55640000000001
27,81.57599999999995,77.47799999999998,82.82600000000001,85.54319999999998
28,81.628,77.49120000000002,82.8424,85.55319999999998
29,81.642,77.332,82.8152,85.53399999999999
30,81.54799999999997,77.20439999999998,82.79879999999997,85.4876
31,81.58720000000002,77.0548,82.79879999999999,85.47480000000002
32,81.43840000000002,76.85959999999999,82.77880000000003,85.44680000000004
33,81.49319999999997,76.71360000000003,82.7708,85.42080000000004
34,81.5152,76.49439999999998,82.7684,85.42240000000001
35,81.41360000000002,76.4596,82.74439999999998,85.388
36,81.44239999999996,76.31760000000006,82.72679999999998,85.34479999999998
37,81.37080000000002,76.2136,82.71959999999999,85.3232
38,81.46840000000002,76.17079999999999,82.73319999999998,85.32480000000004
39,81.44799999999998,76.1316,82.71039999999995,85.32200000000003
40,81.39240000000007,75.998,82.70879999999995,85.30720000000005
