feature,tree,knn,gnb,lda
1,86.66666666666667,86.66666666666667,91.48148148148148,91.85185185185185
2,86.66666666666667,86.66666666666667,91.85185185185185,92.22222222222223
3,89.62962962962962,90.0,90.74074074074075,92.96296296296296
4,89.25925925925927,86.66666666666667,91.11111111111111,92.96296296296296
5,86.29629629629629,86.66666666666667,91.48148148148148,92.5925925925926
6,88.51851851851852,84.07407407407408,90.37037037037037,91.85185185185185
7,89.25925925925927,85.18518518518519,91.48148148148148,91.85185185185185
8,87.77777777777777,85.55555555555556,91.85185185185185,91.85185185185185
9,84.81481481481481,88.14814814814815,92.5925925925926,91.85185185185185
10,87.4074074074074,89.62962962962962,92.22222222222223,92.5925925925926
11,87.77777777777777,90.74074074074075,91.85185185185185,92.5925925925926
12,86.66666666666667,90.37037037037037,92.22222222222223,92.5925925925926
13,87.77777777777777,89.62962962962962,92.5925925925926,92.5925925925926
14,88.14814814814815,92.22222222222223,93.33333333333333,95.18518518518519
15,87.77777777777777,90.0,93.7037037037037,94.81481481481482
16,87.4074074074074,90.37037037037037,93.33333333333333,94.44444444444444
17,88.14814814814815,89.62962962962962,93.7037037037037,95.18518518518519
18,87.03703703703704,90.74074074074075,93.33333333333333,95.55555555555556
