feature,tree,knn,gnb,lda
1,85.67719298245612,85.67719298245612,90.77192982456137,86.98947368421051
2,91.20701754385964,89.40701754385964,93.67368421052632,93.25614035087719
3,91.92982456140344,89.44210526315787,93.63157894736841,94.33684210526314
4,92.02807017543853,89.53684210526315,93.08771929824559,94.75789473684208
5,91.58245614035084,89.77543859649124,92.86315789473677,94.95438596491235
6,91.4912280701754,89.95087719298245,92.78596491228068,95.03157894736843
7,91.34736842105265,90.03859649122809,92.74385964912275,95.00000000000004
8,91.27368421052628,90.10526315789474,92.68421052631575,95.04210526315791
9,91.22456140350874,90.2,92.51929824561401,95.09473684210526
10,91.23157894736838,90.2140350877193,92.46666666666665,95.04912280701755
11,91.07017543859645,90.3017543859649,92.31228070175439,95.13684210526316
12,91.0140350877193,90.33684210526313,92.17192982456143,95.07017543859652
13,90.85263157894738,90.36140350877189,92.05614035087716,95.04561403508775
14,90.75789473684212,90.33684210526312,91.82456140350878,95.10175438596492
15,90.61052631578947,90.35438596491224,91.77894736842107,95.0912280701754
16,90.55789473684209,90.45263157894733,91.72280701754389,95.13333333333334
17,90.4175438596491,90.55789473684204,91.65263157894735,95.20000000000003
18,90.22456140350874,90.52631578947363,91.53684210526313,95.1824561403509
19,90.08421052631579,90.62807017543854,91.38947368421051,95.1298245614035
20,90.35789473684208,90.63508771929818,91.2912280701754,95.1578947368421
21,90.11929824561399,90.72631578947362,90.99649122807014,95.11578947368422
22,90.25614035087716,90.75438596491222,90.87719298245612,95.1333333333333
23,89.9298245614035,90.85964912280697,90.58245614035084,95.12631578947365
24,89.8315789473684,90.9473684210526,90.48421052631578,95.1122807017544
25,90.01403508771926,91.0315789473684,90.35087719298242,95.1368421052632
26,89.91228070175441,91.16491228070174,90.22456140350873,95.16842105263159
27,89.94736842105266,91.23859649122804,90.11228070175436,95.12280701754388
28,89.76140350877193,91.31228070175435,90.00350877192982,95.13333333333338
29,89.81052631578946,91.37894736842104,89.8666666666667,95.15789473684214
30,89.72280701754386,91.4175438596491,89.7578947368421,95.13684210526317
