feature,tree,knn,gnb,lda
1,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
2,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
3,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
4,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
5,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
6,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
7,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
8,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
9,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
10,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
11,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
12,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
13,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
14,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
15,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
16,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
17,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
18,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
19,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
20,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
21,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
22,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
23,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
24,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
25,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
26,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
27,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
28,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
29,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
30,8.997508483664685,8.771940710620381,6.935712568750051,8.604092560559774
