feature,tree,knn,gnb,lda
1,85.08771929824562,85.08771929824562,90.98245614035088,86.91228070175438
2,90.14035087719299,90.59649122807016,90.17543859649125,87.01754385964912
3,89.9298245614035,90.3859649122807,89.6140350877193,87.6842105263158
4,91.89473684210526,91.26315789473682,92.17543859649123,93.2982456140351
5,91.82456140350877,91.36842105263156,92.0,94.03508771929825
6,91.57894736842105,91.33333333333331,91.43859649122808,93.89473684210525
7,91.68421052631578,91.40350877192981,91.6140350877193,94.03508771929825
8,91.19298245614036,91.40350877192981,90.87719298245614,94.00000000000001
9,91.43859649122807,91.40350877192981,90.31578947368422,93.43859649122808
10,91.12280701754386,91.40350877192981,90.24561403508774,93.64912280701756
11,90.45614035087719,91.40350877192981,90.10526315789474,94.7719298245614
12,91.50877192982456,91.40350877192981,89.54385964912281,94.73684210526315
13,91.1578947368421,91.40350877192981,90.03508771929825,94.7719298245614
14,90.73684210526315,91.40350877192981,90.0,94.7017543859649
15,91.33333333333333,91.40350877192981,89.82456140350878,94.7017543859649
16,90.7017543859649,91.40350877192981,89.82456140350878,95.05263157894737
17,90.140350877193,91.40350877192981,89.78947368421053,95.33333333333334
18,91.01754385964912,91.40350877192981,89.75438596491229,95.26315789473685
19,90.49122807017545,91.40350877192981,89.71929824561404,95.2280701754386
20,90.73684210526315,91.40350877192981,89.71929824561406,95.15789473684211
21,90.14035087719297,91.40350877192981,89.78947368421055,94.94736842105262
22,90.10526315789473,91.40350877192981,89.71929824561404,94.87719298245612
23,90.28070175438596,91.40350877192981,89.6842105263158,94.59649122807018
24,89.64912280701756,91.40350877192981,89.6842105263158,94.7017543859649
25,90.35087719298245,91.40350877192981,89.6842105263158,94.73684210526315
26,89.43859649122808,91.40350877192981,89.6842105263158,94.6315789473684
27,89.40350877192982,91.40350877192981,89.61403508771932,94.52631578947367
28,90.28070175438596,91.40350877192981,89.64912280701756,94.73684210526314
29,89.78947368421052,91.40350877192981,89.64912280701756,94.66666666666667
30,90.07017543859648,91.40350877192981,89.64912280701756,94.66666666666666
