feature,tree,knn,gnb,lda
1,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
2,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
3,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
4,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
5,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
6,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
7,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
8,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
9,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
10,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
11,3.437073071436706,2.6486158855845097,2.6429924441805004,2.7634298538567394
