feature,tree,knn,gnb,lda
1,61.53846153846154,61.53846153846154,57.279443720121684,60.104302477183836
2,65.36288570186876,67.62277270751848,49.76097348978705,60.104302477183836
3,67.79661016949152,68.66579747935681,60.19122120817036,60.017383746197304
4,69.2742285962625,73.14211212516297,55.84528465884399,60.14776184267709
5,74.01129943502825,76.8361581920904,54.49804432855281,60.58235549760973
6,74.79356801390699,77.7922642329422,52.97696653628857,59.62624945675793
7,76.40156453715777,79.92177314211213,60.234680573663624,60.060843111690566
8,76.14080834419818,80.66058235549761,65.79747935680139,66.84050412863972
9,79.87831377661885,82.0078226857888,68.44850065189048,68.27466318991743
10,79.66101694915254,82.48587570621469,67.01434159061279,68.23120382442416
11,80.1825293350717,83.1812255541069,61.36462407648848,68.49196001738375
12,81.13863537592351,70.75184702303346,70.57800956106041,72.92481529769665
13,84.22425032594523,72.79443720121687,63.79834854411126,74.75010864841374
14,86.39721860060843,73.09865275966972,64.1025641025641,75.35853976531942
15,87.91829639287266,73.75054324206867,64.88483268144284,75.92351151673185
16,85.57149065623642,77.05345501955672,66.1451542807475,84.44154715341156
17,84.83268144285093,76.8361581920904,65.79747935680139,83.9200347674924
18,85.78878748370273,77.3142112125163,65.62364189482834,84.22425032594523
19,85.78878748370273,76.8361581920904,65.71056062581486,84.22425032594523
20,85.48457192524988,77.00999565406345,66.79704476314646,83.65927857453282
21,85.9626249456758,77.18383311603651,65.92785745328118,83.61581920903954
22,86.13646240764885,77.14037375054325,66.1451542807475,84.18079096045197
23,85.13689700130378,77.05345501955672,66.1451542807475,83.83311603650587
24,85.832246849196,77.53150803998263,66.18861364624077,84.00695349847892
25,88.09213385484573,78.18339852238158,66.49282920469362,86.65797479356802
26,87.30986527596697,78.09647979139504,66.57974793568013,87.57062146892656
27,86.48413733159495,78.31377661886137,68.44850065189048,87.3967840069535
28,86.35375923511516,78.57453281182096,68.70925684485006,87.48370273794002
29,86.22338113863538,78.57453281182096,68.7961755758366,87.57062146892656
30,86.65797479356802,78.57453281182096,69.83920034767492,87.26640591047371
31,86.70143415906128,78.83528900478053,71.88179052585832,87.65754019991309
32,87.09256844850066,78.8787483702738,70.79530638852673,87.61408083441981
33,87.0491090830074,79.44372012168623,79.53063885267275,87.91829639287266
34,86.61451542807474,79.8348544111256,79.87831377661885,88.04867448935245
35,87.30986527596697,79.87831377661885,78.748370273794,88.00521512385919
36,86.83181225554108,79.96523250760539,81.92090395480226,87.61408083441981
37,86.22338113863538,79.8348544111256,81.83398522381573,87.61408083441981
38,86.52759669708823,79.2264232942199,84.00695349847892,87.78791829639287
39,85.61495002172968,79.57409821816601,83.83311603650587,87.48370273794002
40,87.35332464146023,79.66101694915254,84.7457627118644,87.83137766188614
41,87.91829639287266,79.70447631464582,84.22425032594523,88.09213385484573
42,87.17948717948718,79.57409821816601,84.57192524989135,88.17905258583225
43,87.3967840069535,79.61755758365928,86.22338113863538,88.3528900478053
44,87.74445893089961,79.61755758365928,85.65840938722295,88.39634941329857
45,87.65754019991309,79.61755758365928,85.2238157322903,88.30943068231204
46,87.1360278139939,79.61755758365928,85.832246849196,88.30943068231204
47,87.48370273794002,79.61755758365928,84.31116905693176,88.30943068231204
48,87.26640591047371,79.57409821816601,81.61668839634942,88.39634941329857
49,87.1360278139939,79.57409821816601,82.13820078226858,88.04867448935245
50,87.17948717948718,79.61755758365928,83.22468491960018,88.43980877879183
51,87.22294654498045,79.66101694915254,83.78965667101261,88.04867448935245
52,87.1360278139939,79.57409821816601,81.61668839634942,88.04867448935245
53,86.52759669708823,79.61755758365928,81.18209474141678,87.96175575836592
54,86.83181225554108,79.66101694915254,81.13863537592351,88.09213385484573
55,87.44024337244676,79.87831377661885,81.61668839634942,88.78748370273793
56,86.83181225554108,79.87831377661885,82.79009126466754,88.3528900478053
57,87.52716210343328,79.96523250760539,81.83398522381573,88.39634941329857
