feature,tree,knn,gnb,lda
1,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
2,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
3,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
4,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
5,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
6,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
7,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
8,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
9,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
10,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
11,1.9877465541754473,2.1484005678643827,1.465318767677906,1.5375046193574382
