feature,tree,knn,gnb,lda
1,54.832713754646846,63.56877323420075,31.970260223048324,45.72490706319702
2,97.58364312267658,58.36431226765799,34.20074349442379,46.28252788104089
3,97.21189591078067,54.08921933085502,27.695167286245354,46.6542750929368
4,97.21189591078067,54.646840148698885,25.650557620817843,46.6542750929368
5,98.14126394052045,63.19702602230484,25.092936802973973,46.6542750929368
6,98.14126394052045,65.24163568773234,26.579925650557623,46.6542750929368
7,98.14126394052045,67.28624535315984,26.20817843866171,44.42379182156134
8,98.14126394052045,66.17100371747212,25.46468401486989,46.468401486988846
9,96.28252788104089,63.56877323420075,27.695167286245354,50.74349442379182
10,98.14126394052045,69.33085501858736,39.21933085501858,50.371747211895915
11,97.21189591078067,75.27881040892194,47.58364312267658,58.550185873605955
12,98.14126394052045,70.63197026022306,47.026022304832715,61.152416356877325
13,96.28252788104089,72.30483271375465,48.3271375464684,60.966542750929364
14,95.35315985130111,71.74721189591078,54.832713754646846,61.89591078066915
15,95.35315985130111,66.91449814126395,56.50557620817844,59.85130111524164
16,95.35315985130111,70.817843866171,50.18587360594795,63.94052044609665
17,97.21189591078067,74.53531598513011,38.66171003717472,64.49814126394052
18,97.21189591078067,76.02230483271374,47.21189591078067,78.43866171003717
19,98.14126394052045,74.72118959107806,51.486988847583646,76.39405204460967
20,98.14126394052045,77.69516728624535,49.44237918215613,78.06691449814126
21,97.21189591078067,77.69516728624535,49.44237918215613,78.06691449814126
