feature,tree,knn,gnb,lda
1,97.21189591078067,74.72118959107806,35.687732342007436,45.72490706319702
2,95.35315985130111,78.25278810408922,38.10408921933085,46.468401486988846
3,96.28252788104089,77.69516728624535,56.877323420074354,61.71003717472119
4,96.28252788104089,77.69516728624535,49.44237918215613,61.33828996282528
5,98.14126394052045,77.69516728624535,49.44237918215613,67.1003717472119
6,98.14126394052045,77.69516728624535,49.44237918215613,68.58736059479554
7,97.21189591078067,77.69516728624535,49.44237918215613,64.86988847583643
8,98.14126394052045,77.69516728624535,49.44237918215613,65.61338289962825
9,98.14126394052045,77.69516728624535,49.44237918215613,67.65799256505576
10,98.14126394052045,77.69516728624535,49.44237918215613,68.95910780669145
11,98.14126394052045,78.25278810408922,49.44237918215613,73.04832713754647
12,99.07063197026022,78.25278810408922,49.44237918215613,76.39405204460967
13,98.14126394052045,78.25278810408922,49.44237918215613,76.39405204460967
14,99.07063197026022,78.25278810408922,49.44237918215613,77.88104089219331
15,98.14126394052045,78.25278810408922,49.44237918215613,77.32342007434944
16,98.14126394052045,77.69516728624535,49.44237918215613,77.88104089219331
17,98.14126394052045,77.69516728624535,49.44237918215613,77.69516728624535
18,99.07063197026022,77.69516728624535,49.44237918215613,78.06691449814126
19,97.21189591078067,77.69516728624535,49.44237918215613,78.06691449814126
20,98.14126394052045,77.69516728624535,49.44237918215613,78.06691449814126
21,98.14126394052045,77.69516728624535,49.44237918215613,78.06691449814126
