feature,tree,knn,gnb,lda
1,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
2,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
3,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
4,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
5,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
6,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
7,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
8,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
9,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
10,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
11,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
12,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
13,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
14,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
15,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
16,21.62104859752798,30.01136516740436,20.215759563427035,20.849967060165824
