feature,tree,knn,gnb,lda
1,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
2,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
3,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
4,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
5,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
6,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
7,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
8,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
9,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
10,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
11,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
12,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
13,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
14,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
15,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
16,18.53807829851731,24.808110397017852,16.669641843071847,17.917645741628558
