feature,tree,knn,gnb,lda
1,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
2,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
3,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
4,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
5,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
6,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
7,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
8,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
9,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
10,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
11,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
12,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
13,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
14,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
15,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
16,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
17,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
18,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
19,2.751048424999512,1.9044519212629012,1.6117790977436195,3.3358478873134203
